peris, apos, t_min_relative, r_relative, theta 
16.549190 102.091910 -0.439000 78.193176 33.371451 
10.844723 101.078042 -3.994000 5.530891 79.613765 
13.596758 99.085752 -0.533000 45.585187 72.420425 
18.889285 94.634563 -3.999000 40.828530 67.533536 
15.371153 106.900701 -0.555000 58.184092 42.738170 
23.714882 100.887851 -0.395000 79.434820 43.563517 
15.136061 127.854124 -0.922000 8.244521 58.652811 
9.325141 83.609403 -0.709000 18.746523 47.672647 
14.682101 102.771273 -0.900000 14.115954 58.900267 
9.770838 75.130004 -0.891000 6.566486 72.014348 
10.250920 95.358743 -2.328000 43.366468 47.758567 
3.459285 88.803819 -0.605000 12.029495 64.312870 
21.416452 94.954225 -2.747000 16.790772 37.489304 
17.948475 92.474757 -3.656000 7.893718 72.797765 
15.972154 103.643500 -3.999000 21.037002 50.353637 
2.862070 100.945012 -2.319000 24.210886 87.696975 
12.530925 90.571086 -0.649000 25.161376 41.720883 
10.959400 101.894348 -2.438000 32.399909 65.681566 
10.937519 100.059435 -0.543000 42.452700 61.945764 
18.290003 101.099307 -2.671000 30.495729 55.940561 
9.949370 92.971379 -0.675000 19.965088 64.248890 
10.259882 97.893451 -0.671000 27.314178 44.562882 
9.519615 98.437777 -0.501000 50.423798 77.382514 
10.795408 97.648527 -2.472000 18.604818 68.448106 
21.295950 75.599834 -1.041000 6.329699 52.001129 
22.878923 96.441197 -0.433000 65.561577 51.252968 
16.276820 91.868244 -2.230000 60.327480 70.198779 
9.402779 100.587801 -3.989000 18.306981 68.078673 
24.399033 98.492333 -2.805000 19.539241 43.593819 
10.197550 103.677601 -3.999000 22.499331 62.603748 
20.049825 91.357041 -2.470000 13.737663 57.053815 
13.979407 101.528409 -0.527000 51.190437 52.529289 
17.238198 88.114618 -3.870000 30.442029 70.897416 
25.011098 92.613228 -3.877000 24.253760 66.149507 
5.614606 96.053853 -0.677000 17.417237 52.877412 
27.349087 96.389784 -0.347000 81.086788 53.159488 
16.089080 95.117799 -0.633000 31.694243 51.482865 
10.844759 106.782113 -0.866000 14.766447 73.938507 
9.971585 97.850331 -2.328000 50.524490 49.772267 
31.203472 95.769746 -0.357000 79.997756 53.013040 
27.980147 97.995525 -0.383000 79.661704 48.055094 
20.877615 96.883065 -0.467000 59.020601 46.444064 
12.996809 100.156689 -3.901000 22.300283 63.165332 
7.446768 96.581535 -0.441000 64.137656 116.644720 
28.888987 102.504432 -2.923000 23.975030 58.019229 
27.650518 88.808992 -1.131000 21.871313 71.417106 
18.932771 56.977094 -0.963000 4.135581 56.646082 
12.589881 97.198982 -3.808000 16.271789 92.850018 
17.723623 102.933068 -0.521000 56.949912 45.648953 
22.248141 93.875839 -3.804000 12.149553 36.957773 
20.065588 98.655886 -0.461000 64.673383 64.874249 
18.032807 99.551476 -0.425000 72.632483 62.464609 
11.080515 95.135160 -0.649000 24.547048 56.296170 
28.145765 94.616773 -0.421000 61.646920 53.935302 
14.548459 93.608037 -3.999000 19.776561 59.748312 
17.382847 106.041890 -0.475000 74.948480 13.790448 
20.193919 110.688516 -0.980000 3.551664 53.273337 
20.989815 105.354246 -0.527000 61.781897 51.300328 
25.927314 100.841592 -2.564000 27.723475 62.707630 
21.684562 104.288992 -0.433000 78.931498 52.594912 
12.666327 97.780171 -3.692000 6.374771 25.076378 
17.371793 103.122042 -0.531000 53.990691 61.481375 
12.974887 105.154621 -2.387000 68.189544 17.883514 
19.008725 98.835521 -2.589000 5.161972 58.709604 
39.316180 102.824998 -1.234000 25.620184 54.418925 
17.770862 93.008989 -0.557000 38.406174 46.764941 
8.496470 92.808026 -2.367000 38.849316 66.793003 
22.142539 91.887549 -2.631000 26.898887 45.939443 
20.423086 98.197275 -0.419000 72.776105 65.253712 
13.295085 94.752884 -2.709000 50.606134 34.584772 
16.399779 94.602625 -0.483000 48.105104 64.749109 
22.432701 98.726409 -2.610000 28.768735 48.778671 
12.282181 101.179389 -3.999000 31.800146 55.056125 
13.715036 92.827475 -2.835000 67.764079 46.460937 
16.352192 138.933816 -0.884000 2.748481 48.899735 
17.368671 99.719861 -2.436000 30.954899 55.613713 
16.085388 99.250817 -2.572000 14.963156 48.010243 
11.203377 51.440337 -0.983000 6.568537 34.592498 
10.462372 98.230452 -2.408000 40.423362 64.091767 
8.812613 101.231234 -3.905000 28.114714 87.073139 
16.523504 100.723941 -0.641000 34.200910 76.411933 
11.405032 100.700224 -0.643000 27.400958 64.459392 
8.473905 52.006375 -0.931000 6.055264 32.235922 
17.445467 103.047792 -2.683000 30.237311 80.506075 
20.885465 99.549986 -2.444000 78.089925 36.248389 
15.685637 96.098195 -0.675000 30.008666 56.972992 
10.475280 99.039197 -0.505000 47.324545 64.367795 
25.369053 97.374574 -2.751000 26.921521 44.640328 
13.939146 96.544499 -0.473000 57.560777 50.108192 
17.498459 106.010178 -3.999000 33.173618 32.728628 
9.575852 105.236803 -0.315000 99.512291 37.165600 
13.665817 94.679055 -3.702000 18.915808 52.877473 
4.552867 100.938546 -3.784000 35.132814 32.526716 
20.156362 107.193079 -2.835000 37.493506 73.816459 
13.592284 100.063829 -2.488000 3.791622 63.958453 
13.413084 100.681057 -0.507000 58.274642 55.767158 
26.121216 94.512849 -2.476000 57.713953 68.879786 
14.477204 86.214716 -2.158000 36.590909 73.572389 
18.108137 100.154940 -2.427000 25.513808 41.692492 
19.347876 110.818935 -1.009000 2.042638 65.082880 
11.412508 91.795319 -0.615000 26.064382 52.024323 
24.582136 100.135321 -0.441000 71.650224 59.006302 
15.949912 101.196729 -0.287000 95.627909 38.290135 
17.179849 93.525246 -3.919000 30.575667 37.577883 
12.535535 96.819469 -3.770000 21.169034 86.975790 
10.091797 99.954075 -0.653000 25.864896 55.804941 
16.301353 110.140089 -0.932000 16.232806 61.756148 
11.113493 100.038228 -0.501000 57.348307 73.056659 
14.866045 97.357753 -3.971000 8.965764 81.685245 
14.662463 96.296783 -0.473000 56.655720 52.719676 
18.657630 112.871316 -0.972000 15.397837 51.239397 
10.671460 97.411990 -0.657000 21.362327 81.223119 
30.166104 104.820299 -0.457000 70.122569 42.967301 
25.665488 99.052280 -0.277000 95.439165 50.067063 
20.649494 95.317638 -3.932000 21.169196 80.618366 
13.529914 100.770788 -0.513000 56.607499 54.224197 
13.856419 104.405980 -0.473000 73.132948 53.743634 
23.779248 99.381017 -0.465000 65.956492 52.593244 
28.659101 93.421335 -2.497000 23.013294 73.297179 
30.984685 97.792094 -2.566000 36.339965 58.691922 
17.408754 92.715788 -3.290000 59.503909 54.737921 
28.243504 102.265704 -2.592000 33.747238 47.057468 
20.369493 94.518491 -0.259000 92.284464 56.927015 
13.663389 95.644473 -0.700000 4.502027 64.382002 
16.209423 97.350682 -2.535000 18.408353 70.651923 
13.352709 96.933803 -3.763000 14.008189 80.585928 
17.620664 105.262339 -0.461000 75.321325 36.159629 
27.943371 96.946270 -3.826000 35.564302 34.124956 
16.811502 106.295094 -2.574000 22.296311 73.478191 
10.954996 91.485854 -0.965000 18.859608 86.025675 
10.863717 108.203645 -2.486000 19.149373 45.699379 
32.127578 104.474367 -0.423000 79.674338 59.050877 
13.493285 96.253770 -0.503000 47.425867 69.011310 
23.605501 99.335629 -2.432000 36.170331 50.383990 
29.187220 100.523301 -2.937000 47.944634 51.016707 
14.588153 104.150851 -0.523000 56.993566 50.611815 
15.884377 75.883759 -0.969000 10.350917 60.443530 
11.319673 93.765198 -0.771000 21.589407 53.686707 
24.623808 97.579338 -0.411000 71.939608 45.617010 
31.987824 105.853899 -3.030000 16.790327 44.817085 
16.276870 105.390621 -2.550000 19.580414 81.638345 
18.562346 100.646417 -2.458000 0.569679 17.976141 
12.021666 126.728943 -0.906000 8.670252 72.004315 
7.693194 94.605938 -0.267000 92.312574 10.814741 
13.594363 98.020122 -2.294000 64.866343 50.781392 
19.134807 97.539220 -3.985000 21.078641 60.774918 
4.236601 103.887679 -2.427000 28.380099 82.144793 
10.197741 95.496220 -0.625000 21.419149 87.456749 
16.014924 95.149076 -2.472000 19.384923 45.579337 
11.634626 92.989221 -2.244000 42.740213 80.414572 
17.644493 99.515628 -0.431000 71.555427 57.118643 
10.974246 111.179744 -2.462000 11.330487 60.874570 
16.806245 95.215656 -3.999000 23.955397 43.634198 
22.199856 96.367662 -2.701000 35.657454 61.013338 
23.161697 103.104411 -0.469000 70.781145 46.439706 
18.148392 110.399859 -2.610000 5.433517 68.866966 
18.129171 102.536441 -0.523000 53.121561 80.251595 
38.304421 100.358919 -0.345000 85.348602 49.971067 
16.827158 96.851548 -0.455000 61.822397 37.558395 
26.196023 100.112205 -2.698000 15.514651 59.259952 
13.877247 101.037739 -0.477000 64.855699 25.837939 
19.293598 96.897542 -0.263000 94.554216 36.545700 
12.426432 102.453354 -0.521000 52.206875 77.417043 
20.600038 94.640166 -2.865000 54.151232 58.565848 
20.646467 103.366419 -0.525000 54.207405 63.683727 
24.439731 94.503863 -2.564000 41.892405 45.034987 
21.921948 115.998534 -2.744000 20.468029 39.733709 
15.392331 87.040153 -2.567000 9.298102 32.849839 
28.521908 94.871370 -0.349000 78.638675 51.198300 
6.691823 95.698012 -2.275000 40.508966 36.100605 
14.962907 114.457132 -1.018000 11.505063 26.102440 
9.210735 101.275449 -3.999000 48.263362 100.231205 
16.923650 96.485697 -2.621000 31.288241 59.964547 
19.753925 95.368904 -3.998000 58.544286 39.709616 
15.595288 98.114453 -3.999000 50.836204 50.072087 
24.162767 96.415470 -0.583000 42.422405 61.744734 
21.255695 90.240241 -1.089000 30.359839 70.823543 
26.505868 99.610183 -0.463000 65.020826 73.550647 
21.737564 100.560205 -0.509000 56.136513 73.063870 
20.562460 89.413134 -0.946000 4.386806 66.262963 
12.687022 119.350887 -2.602000 9.156499 63.196094 
20.448789 98.259138 -0.385000 78.683956 50.349822 
23.545379 101.766455 -0.996000 7.489355 76.928372 
7.526287 108.676195 -0.858000 11.663427 57.242969 
34.279147 95.401475 -0.331000 82.864079 43.730763 
17.723686 98.965126 -0.459000 66.165602 46.484545 
18.517666 103.412838 -3.999000 43.928717 57.789459 
25.234742 115.894332 -1.052000 7.178717 64.171821 
33.833637 93.025111 -3.325000 2.490948 29.744662 
15.172951 103.801268 -2.512000 62.106777 67.557112 
14.203128 101.716430 -2.514000 32.664417 48.568485 
8.121395 101.653524 -0.645000 30.348428 38.030684 
6.919240 86.948501 -0.702000 10.637660 74.669299 
6.726336 90.192802 -0.613000 15.544465 75.798327 
18.349323 103.659366 -0.501000 63.449428 24.918184 
19.383934 101.514152 -3.259000 68.279478 25.420410 
20.153777 99.076216 -0.437000 68.759550 67.575722 
10.037209 100.624405 -0.293000 95.676163 55.401247 
9.628669 98.238877 -2.488000 25.928776 26.248802 
12.673054 94.092713 -3.724000 14.304267 46.439431 
20.094329 96.766082 -0.267000 95.385576 50.794361 
15.176141 96.553517 -3.815000 11.153653 68.026942 
24.288546 95.063905 -0.237000 95.500855 32.259553 
9.466593 95.537364 -0.593000 20.814752 79.710389 
17.325903 89.555878 -0.573000 30.255088 68.114307 
24.546278 96.982018 -0.411000 71.016551 61.569955 
19.099888 109.853160 -2.468000 8.628048 59.180007 
5.734155 99.659528 -3.845000 21.718477 59.493451 
10.388174 125.080601 -0.918000 9.009186 84.854264 
17.305767 90.907142 -1.099000 20.129069 56.044699 
23.122668 95.580847 -2.450000 64.195395 58.940505 
35.789124 101.446230 -0.425000 76.048169 50.841466 
12.528322 98.137239 -3.999000 27.877401 44.437672 
25.484259 98.946498 -2.530000 81.500532 18.581099 
16.386536 95.257848 -0.291000 90.141733 62.019615 
11.212254 98.527079 -3.764000 14.294583 24.761512 
15.517176 122.173219 -2.572000 7.317518 62.217072 
12.550680 111.575544 -2.763000 6.402741 47.279160 
18.612499 99.553707 -3.999000 26.732933 41.590658 
21.610990 101.697527 -0.533000 49.227412 66.883409 
18.903255 100.431489 -2.993000 2.939013 7.800455 
6.256301 155.631235 -0.802000 2.495391 100.147115 
21.099106 102.507772 -0.501000 59.353768 53.375470 
18.147630 97.159757 -3.908000 23.005222 91.653566 
23.248829 101.828537 -0.485000 64.203522 69.292525 
18.623289 116.223176 -0.960000 10.657723 80.741131 
28.665545 105.500619 -2.875000 14.720644 60.977743 
24.152814 101.474652 -2.511000 12.770091 79.647541 
15.683593 98.002090 -2.518000 28.067855 68.155450 
30.535302 91.194930 -2.743000 33.897607 48.018342 
10.898697 101.605117 -0.523000 52.263242 78.098120 
12.771723 105.580297 -2.600000 7.415005 32.908837 
16.109560 114.937510 -2.750000 23.557842 37.498260 
9.998777 98.453370 -0.731000 21.323117 64.411025 
7.631743 99.243654 -0.447000 65.604976 105.303871 
16.393706 90.213953 -0.181000 99.229051 60.874663 
8.004986 95.457038 -2.509000 13.555660 10.862679 
16.723122 95.357022 -2.573000 44.783331 58.345676 
13.946155 106.270110 -0.661000 40.465894 46.184291 
27.953209 95.257563 -3.151000 37.380911 47.967602 
30.344475 94.648901 -1.253000 28.642181 55.858394 
24.952730 104.597806 -2.648000 12.610666 52.875928 
24.853474 96.650931 -0.569000 44.693771 61.356017 
14.765037 98.984598 -3.909000 10.071169 52.007143 
15.627594 93.674472 -0.447000 57.679461 48.902127 
15.019754 106.792475 -2.173000 67.878872 7.806395 
26.549436 92.820226 -3.998000 67.485447 66.732042 
28.611503 103.536714 -2.819000 6.820544 58.815586 
7.732389 101.764604 -2.069000 52.529144 41.537201 
19.555534 96.191112 -3.947000 21.162733 37.604487 
4.631279 98.160503 -0.745000 15.604293 59.855089 
22.745126 95.800316 -3.366000 60.314467 49.810784 
34.258139 98.851672 -3.505000 3.703653 32.209711 
12.924689 104.212128 -0.685000 30.805640 47.007640 
29.410986 102.446560 -2.792000 16.411156 60.768198 
21.713412 92.134619 -3.999000 42.473803 45.904664 
7.229954 100.693916 -3.999000 45.668479 71.999424 
9.218912 104.093957 -2.398000 57.164021 66.960994 
21.266862 99.080676 -0.497000 52.827091 58.433021 
9.216118 96.023013 -2.422000 31.492858 7.937407 
26.733616 89.659153 -2.639000 11.529114 47.756511 
16.085113 105.935892 -0.497000 67.762805 63.998472 
13.164143 99.625142 -2.843000 56.033505 39.336127 
20.056829 100.904100 -0.313000 92.639980 57.306009 
20.882273 95.984594 -0.435000 65.391329 59.694249 
20.366577 102.401159 -0.527000 51.639807 69.441837 
12.778877 96.995568 -3.944000 44.001372 18.644689 
11.998435 99.271773 -3.852000 61.721047 25.858915 
13.020080 101.198963 -3.999000 16.591438 60.569219 
17.047847 107.633430 -0.555000 58.122991 49.363509 
11.699617 98.768837 -0.327000 90.048278 73.898328 
7.725547 99.650556 -2.308000 47.676265 72.154708 
10.729166 101.251658 -3.975000 19.370360 65.306055 
19.624644 64.713768 -3.109000 6.224491 45.237019 
20.975248 91.038919 -1.089000 27.981324 71.774615 
23.846562 92.590720 -1.151000 29.172475 58.715339 
17.954300 93.153409 -2.330000 56.802838 66.533594 
23.446202 99.487914 -0.441000 68.647816 40.276667 
17.434642 101.035391 -3.999000 48.381529 52.703485 
15.731206 99.235786 -0.475000 61.165466 63.202211 
24.109191 112.750822 -1.032000 13.277997 71.141697 
10.000704 102.545918 -2.067000 53.790157 34.208900 
19.148005 94.531259 -3.999000 33.506397 56.108375 
37.188930 97.899552 -1.383000 29.662619 52.728783 
17.819229 98.898672 -2.619000 21.865762 58.112709 
19.186049 94.988399 -0.597000 36.499533 76.322688 
12.060674 101.601157 -0.729000 26.399415 53.614383 
13.992031 103.723530 -0.545000 51.974396 68.685896 
13.175488 120.817204 -0.952000 12.369527 50.998316 
15.320962 96.419683 -0.475000 53.378344 76.124222 
14.680773 98.929896 -0.233000 100.240933 40.052662 
8.967757 97.501054 -0.489000 50.563272 66.936141 
25.834851 97.906165 -2.496000 26.075514 67.105598 
17.798289 84.017537 -2.035000 11.600649 30.983911 
29.263580 98.477991 -2.797000 33.837481 75.406888 
13.313797 97.113547 -0.469000 60.959556 41.645756 
16.691802 93.955257 -0.475000 50.634431 59.646821 
12.058995 93.201788 -0.677000 26.431554 48.441513 
15.983209 97.848530 -0.653000 34.154186 45.486707 
17.154371 97.791968 -3.902000 29.053334 64.667750 
8.630779 97.998178 -0.371000 81.052322 49.800425 
26.608066 90.469812 -2.438000 53.551057 43.007166 
4.097176 97.471190 -3.378000 71.413830 31.806139 
22.193713 97.400236 -0.267000 95.175121 66.802824 
18.070111 98.040451 -0.619000 30.659943 71.948570 
7.606468 101.233651 -0.649000 28.219505 63.180633 
17.566043 102.548660 -2.791000 43.290155 57.033080 
18.768854 100.018430 -0.263000 98.173493 51.666330 
19.034175 55.488402 -1.031000 7.341887 44.460685 
14.275796 99.418030 -0.625000 37.527987 44.299976 
22.897562 91.941810 -2.400000 63.962670 16.282731 
13.485814 102.614998 -3.999000 27.492139 60.641396 
17.477033 96.416301 -3.836000 26.584831 82.631173 
14.416852 96.314467 -3.806000 17.739328 68.023423 
16.247225 98.091544 -2.290000 71.535798 63.665617 
21.006566 92.164303 -3.005000 60.638984 51.793011 
16.131204 104.762835 -3.999000 28.219151 35.266399 
22.448097 97.400411 -0.613000 39.898284 52.664413 
7.921020 96.797944 -2.261000 19.395333 71.049480 
12.733501 90.054003 -3.116000 9.200141 35.062227 
19.830064 97.625545 -3.093000 64.342120 45.413758 
9.908235 102.798104 -0.529000 55.285038 58.018901 
9.830640 107.795333 -2.840000 17.047619 20.433515 
15.564155 95.428083 -0.199000 101.752303 37.042085 
11.182063 101.695318 -0.535000 50.178042 45.799463 
16.602699 97.285395 -0.599000 35.532763 66.783696 
10.166828 98.644651 -3.999000 39.048151 55.623393 
15.350572 99.799743 -0.457000 65.396241 49.891641 
14.079948 100.837990 -2.311000 70.041924 31.609006 
16.180013 103.220671 -3.051000 61.022131 44.326554 
28.301552 98.557241 -0.423000 72.443964 58.853948 
15.519392 93.878307 -3.768000 2.055927 61.385917 
13.408902 75.843650 -0.925000 6.411064 71.903660 
27.591516 94.020230 -0.419000 63.805948 59.895614 
9.896906 98.678965 -0.619000 30.035272 43.123293 
20.997960 93.323460 -3.994000 50.751409 77.971860 
19.650429 96.487402 -0.471000 55.372136 62.108248 
13.587539 95.663455 -3.671000 4.888688 47.723140 
29.272673 102.368660 -2.739000 26.202988 68.643755 
16.950041 111.180820 -0.984000 19.303897 52.315099 
16.128627 101.146471 -0.487000 62.987656 48.876309 
21.394620 93.818800 -0.249000 92.288607 49.502144 
19.175525 99.268794 -0.411000 75.200266 37.276634 
22.625710 91.813077 -2.601000 33.100068 57.978476 
8.873613 97.559573 -3.866000 11.353756 129.076891 
4.143445 106.683769 -2.354000 41.802396 17.807101 
3.841327 104.126110 -0.563000 40.675469 56.921485 
11.762430 103.210872 -2.595000 22.923324 74.736834 
8.219235 113.723014 -2.808000 16.306484 13.235266 
19.039687 97.630135 -2.691000 9.536694 67.248649 
8.734107 103.844420 -0.529000 57.070255 80.745873 
8.709407 93.722540 -3.612000 13.739799 85.505487 
21.035379 95.850282 -3.999000 68.114015 56.969173 
16.745192 106.856110 -2.580000 24.764557 60.378891 
13.954375 106.025627 -3.999000 41.009862 51.142652 
4.388104 94.197951 -0.633000 16.174010 52.862266 
14.171299 95.679682 -3.902000 51.418971 69.814073 
13.342062 97.785383 -2.424000 38.606466 75.803387 
13.875404 103.339551 -0.515000 61.796781 60.328552 
18.060137 97.677513 -2.561000 27.747300 65.906618 
22.851389 93.275487 -3.999000 50.269374 50.741897 
8.618979 97.887025 -3.763000 22.231420 70.608638 
16.954428 91.411425 -3.248000 56.103731 68.572662 
18.005848 90.426749 -3.999000 71.352688 55.925491 
23.247811 95.522696 -3.985000 26.079412 55.231096 
12.906462 98.117830 -2.899000 67.300895 42.154047 
15.537234 101.272872 -2.584000 44.864257 55.214762 
20.410791 96.210805 -0.659000 35.469667 53.252550 
17.210971 101.385457 -0.499000 59.768898 74.609326 
15.541298 101.178759 -2.552000 53.319536 38.219947 
9.071183 100.076473 -0.699000 26.065691 27.482096 
27.660050 99.754768 -0.447000 66.455493 53.870431 
20.990457 103.240859 -0.509000 64.419281 66.411321 
13.414529 101.007891 -3.115000 76.100059 42.213598 
21.055398 101.975358 -0.481000 64.288972 39.908607 
19.750113 100.747524 -0.425000 78.386319 43.857419 
23.932881 103.552872 -1.040000 25.224159 35.099670 
4.868249 105.391584 -0.557000 48.896401 104.890894 
27.953178 95.201273 -0.415000 68.322458 66.460713 
14.960589 100.149391 -2.352000 68.781975 56.779425 
16.474348 103.279736 -0.625000 39.980501 57.710329 
18.797081 98.823326 -2.396000 29.479679 60.661251 
16.531001 93.369655 -3.828000 61.222225 55.430283 
22.531791 99.971027 -0.487000 56.353585 63.851589 
17.643670 100.149050 -0.527000 50.702754 81.660737 
21.406315 94.906738 -3.945000 20.976100 61.838139 
20.623198 98.407073 -3.999000 26.644531 46.253513 
9.694309 96.943772 -2.535000 36.266004 55.276817 
13.101796 98.445814 -2.350000 23.139394 87.044167 
10.969019 103.698395 -2.313000 65.633204 41.687814 
14.603309 102.061381 -2.853000 20.517405 21.215747 
13.986510 99.191676 -0.942000 2.222156 72.876037 
22.321277 90.981355 -1.139000 33.031688 57.139990 
1.666933 89.375320 -0.687000 8.934250 58.880672 
18.778507 101.280279 -0.533000 48.910808 69.809665 
13.435969 96.590116 -0.459000 58.619736 61.919293 
5.255471 84.889191 -0.705000 12.401656 52.403731 
15.535941 99.785712 -2.336000 70.581086 48.687604 
18.136597 94.927810 -0.405000 72.311721 29.364505 
17.320580 102.712254 -0.932000 23.125113 71.112649 
18.558403 93.374848 -0.639000 34.992576 57.598252 
6.894824 83.830713 -0.891000 11.805231 72.406791 
13.137414 106.366680 -2.532000 24.587473 60.595823 
11.511659 93.784125 -3.611000 4.998622 53.317513 
22.112289 98.051726 -0.473000 59.671812 52.456772 
8.486374 98.784986 -2.258000 53.207961 65.270787 
16.674050 97.487515 -0.571000 35.873894 52.773224 
5.416640 97.637336 -2.453000 59.306248 85.185507 
15.791691 98.651134 -0.513000 48.871110 84.518757 
20.498319 95.113486 -2.368000 64.860050 59.525193 
22.207084 98.769122 -3.999000 32.199414 30.364155 
20.955452 99.287666 -0.593000 41.980182 58.651630 
19.781644 100.596493 -3.999000 35.044952 50.750970 
22.599190 105.998822 -0.487000 71.748803 53.557124 
27.306621 103.795936 -2.688000 19.874205 70.420503 
19.732196 95.721714 -3.710000 35.517459 37.148925 
19.972552 101.881741 -3.999000 29.263121 57.920495 
13.826555 98.658250 -0.475000 59.740694 69.384486 
21.292926 100.856654 -0.651000 39.595237 63.931437 
20.168303 104.541529 -0.944000 23.233072 71.963157 
9.895864 91.333031 -0.591000 20.239060 73.881650 
14.880906 105.696879 -0.591000 43.508478 67.115805 
14.400649 98.403738 -2.579000 54.393537 66.667022 
20.809285 95.496910 -3.999000 48.165991 68.204404 
7.284614 96.927614 -3.754000 13.365707 22.675269 
11.429406 77.463787 -0.897000 18.437605 62.429147 
20.539975 103.382931 -0.535000 53.162444 62.109184 
11.504839 93.671575 -2.417000 16.511341 67.586410 
11.310926 101.988295 -0.635000 29.993144 55.514236 
21.001966 49.809908 -1.030000 0.367544 30.888403 
21.289867 100.332447 -3.303000 67.455796 51.761596 
17.363175 100.257517 -0.537000 48.246532 71.662674 
26.818728 101.332043 -2.883000 46.021218 55.850866 
9.297697 100.041963 -3.518000 4.760172 25.429081 
23.699217 95.513913 -2.669000 21.500109 48.133149 
34.583473 106.596379 -2.548000 3.042454 75.525737 
19.240569 101.143263 -0.521000 51.712679 68.692502 
21.411711 98.594870 -3.999000 50.173097 63.053546 
15.102762 98.536198 -3.999000 61.769537 43.141776 
13.798343 95.147090 -3.720000 17.305610 67.093294 
14.743338 99.725639 -3.999000 37.671712 46.327019 
22.850492 107.871712 -2.656000 19.400408 59.056780 
23.539530 97.640781 -2.621000 8.963966 49.664768 
16.734294 101.285666 -0.485000 60.636377 56.567557 
2.118562 97.883325 -0.632000 6.170599 107.882189 
16.582830 98.085925 -0.489000 56.745038 44.907758 
8.581064 93.899685 -0.725000 20.597910 32.904786 
15.745049 108.523780 -0.563000 52.932141 46.875075 
11.379407 83.416099 -0.967000 8.222700 57.092360 
17.623232 99.192995 -0.433000 70.677529 70.376563 
6.953787 103.287250 -0.661000 22.617833 74.909882 
28.156570 103.813042 -0.507000 60.170260 67.364460 
25.905032 94.857516 -2.494000 24.370393 80.628622 
7.748039 92.060144 -0.662000 15.920179 79.806806 
12.814363 100.661376 -3.996000 11.371729 53.602082 
15.000955 105.182197 -0.902000 19.292568 78.523119 
33.048003 94.604717 -0.317000 83.160386 49.317066 
19.971664 100.448829 -3.999000 36.713015 55.462084 
25.711523 107.987070 -2.654000 20.654551 42.346397 
16.441755 101.171503 -0.487000 64.949158 53.872425 
13.506948 89.954709 -2.434000 1.442851 64.723849 
30.349493 103.745079 -2.634000 37.778940 43.130113 
5.816226 100.484059 -2.254000 12.799591 46.020677 
12.158017 98.224729 -3.932000 53.693324 64.061351 
15.887359 97.867764 -2.324000 69.522666 51.792935 
13.780173 150.710096 -0.932000 6.992840 42.317377 
23.483276 99.154779 -0.589000 45.695732 65.293942 
10.743875 77.053267 -0.851000 7.124531 53.488683 
20.208902 102.061000 -0.485000 66.886706 52.628359 
14.332690 93.538806 -2.525000 15.418324 52.664418 
16.575579 102.638878 -0.525000 53.001094 49.161111 
8.899184 95.705089 -3.636000 25.657562 74.955129 
9.252209 66.053515 -0.814000 1.120864 62.161678 
19.262137 104.832232 -0.455000 74.776170 17.867828 
14.424801 107.096104 -3.999000 53.033866 24.208355 
18.451839 89.373823 -3.679000 14.048399 38.741916 
18.393174 99.550080 -2.609000 30.093269 65.219561 
32.110968 98.497862 -0.385000 77.973516 58.841686 
17.217445 98.892946 -3.977000 17.430631 58.157688 
10.346457 89.181678 -0.545000 22.672644 75.653353 
16.624414 98.968784 -3.999000 64.387607 44.775603 
13.618385 103.687959 -0.571000 43.017649 79.508615 
9.049413 91.790435 -0.389000 65.716064 94.367564 
8.542767 99.285909 -0.697000 24.403467 46.038797 
10.676146 102.653283 -3.916000 57.524587 24.456540 
18.505025 104.400420 -2.526000 30.250227 54.848770 
8.897596 95.942295 -0.653000 20.787014 73.967268 
8.368412 110.110224 -2.660000 16.232285 20.816890 
10.185514 106.398080 -0.527000 61.328675 55.933076 
13.222957 100.897974 -2.907000 60.799071 42.457576 
14.183739 74.424674 -0.793000 6.338617 49.171267 
12.603182 97.839542 -3.023000 75.663413 48.947061 
15.833328 101.482914 -0.511000 59.564717 49.851776 
12.828815 92.180011 -0.445000 54.548487 64.999840 
18.280511 99.714278 -2.685000 56.309646 59.793655 
15.878068 98.527613 -0.725000 29.233465 57.237694 
8.850736 77.193996 -0.815000 8.213359 50.036346 
18.322361 93.827901 -0.455000 54.695156 58.457868 
23.199713 93.759246 -1.177000 31.528877 52.968878 
18.781494 97.556310 -2.408000 30.920654 78.480173 
28.844263 98.373250 -2.610000 67.689633 54.082392 
23.753705 98.627136 -3.055000 29.217737 33.674129 
21.739350 97.757214 -0.447000 66.674493 41.500063 
25.470793 97.959494 -2.612000 61.533843 43.255000 
21.008372 98.686307 -2.941000 15.498921 24.826692 
15.281757 99.246753 -0.643000 30.712330 77.990795 
19.595417 86.164933 -1.065000 23.264192 50.472232 
15.923466 99.037227 -3.998000 67.561291 45.488436 
20.816805 90.849911 -1.099000 28.755901 62.793434 
10.149178 100.053742 -3.760000 55.595513 25.370659 
13.996394 107.584291 -2.387000 75.323069 33.990301 
14.033591 99.610101 -3.923000 17.152607 60.044840 
10.464336 92.925229 -0.729000 7.535394 46.548753 
15.018454 103.221046 -3.999000 53.959794 32.664564 
22.518192 103.170165 -0.433000 77.935173 44.564767 
16.238308 96.668318 -0.585000 33.845198 65.399237 
11.972614 100.592013 -0.525000 47.921670 53.923199 
