peris, apos, t_min_relative, r_relative, theta 
31.816333 98.391372 -0.047000 48.119608 50.681092 
30.557355 101.490382 -0.048000 48.100940 75.965809 
27.960022 102.493175 -0.048000 48.107125 10.457086 
23.503180 106.430873 -0.047000 48.111821 62.949302 
19.198786 95.034413 -0.048000 48.103011 62.523414 
21.825688 103.691115 -0.047000 48.119047 66.456601 
19.690723 100.179941 -0.047000 48.114575 62.087350 
18.057100 96.897435 -0.048000 48.102314 68.575245 
22.324666 105.661430 -0.048000 48.110670 51.505085 
17.482773 96.193027 -0.047000 48.118306 63.232469 
20.777922 99.997976 -0.047000 48.122225 32.307686 
26.561268 94.110399 -0.048000 48.105174 56.122945 
23.219779 108.972344 -0.047000 48.116158 53.542977 
27.396285 96.132755 -0.048000 48.097884 27.969746 
21.237086 105.411652 -0.047000 48.112178 57.500012 
20.449111 101.011324 -0.047000 48.119675 60.410739 
34.766371 104.206870 -0.047000 48.116250 24.336643 
24.421421 107.117663 -0.047000 48.118511 46.298893 
28.330713 98.348029 -0.047000 48.114737 62.925065 
14.839408 106.218686 -0.048000 48.106483 47.938595 
21.471283 102.057877 -0.047000 48.113055 32.724492 
23.250494 88.306206 -0.048000 48.092311 51.843910 
27.098642 101.694928 -0.048000 48.110226 45.005232 
23.993224 92.648383 -0.048000 48.099515 50.557603 
29.619200 105.018981 -0.047000 48.111482 52.100942 
25.202407 94.265011 -0.048000 48.103204 57.935318 
24.395308 91.956804 -0.048000 48.097164 47.491133 
28.371824 99.755384 -0.048000 48.108473 66.205353 
34.258711 102.776640 -0.047000 48.114918 53.788676 
24.556802 104.685007 -0.047000 48.117723 55.895908 
15.660956 105.174058 -0.048000 48.107094 50.518707 
20.214011 100.521708 -0.048000 48.108462 86.724361 
40.138303 107.697320 -0.048000 48.110901 61.167456 
30.265514 101.649193 -0.048000 48.098374 32.292848 
24.716312 104.235823 -0.048000 48.109901 66.653826 
22.126704 88.164986 -0.048000 48.088816 49.599571 
19.465803 98.984261 -0.048000 48.095776 71.453706 
32.105280 102.972515 -0.047000 48.113602 26.239862 
43.716174 98.861876 -0.047000 48.123258 27.223359 
15.468290 93.199962 -0.047000 48.123548 23.721751 
15.337172 105.757565 -0.047000 48.111787 66.852070 
23.715324 89.712701 -0.048000 48.094267 80.239337 
23.998370 110.310015 -0.047000 48.120037 24.323731 
30.466349 106.780799 -0.047000 48.114755 24.303911 
22.348943 96.148426 -0.047000 48.116600 60.536435 
23.270554 100.396036 -0.048000 48.106129 74.425632 
26.524161 93.764703 -0.048000 48.102399 49.709407 
31.134135 97.795460 -0.048000 48.111106 48.601435 
23.843416 104.693243 -0.047000 48.117739 41.212234 
19.621491 104.121069 -0.047000 48.114988 65.723217 
18.548172 102.528391 -0.047000 48.121951 73.445782 
32.937570 106.070423 -0.047000 48.115006 50.019656 
25.716084 103.672235 -0.047000 48.112126 56.871586 
34.330699 106.842075 -0.047000 48.115398 64.134295 
29.511356 101.515853 -0.048000 48.105937 52.971160 
17.360021 109.311517 -0.047000 48.120134 11.397648 
34.158769 97.761496 -0.046000 48.125713 40.588813 
11.278058 88.237051 -0.048000 48.087144 64.391886 
31.595900 99.499768 -0.048000 48.101077 40.336572 
23.272208 91.318048 -0.046000 48.125162 44.824618 
16.674042 101.724882 -0.048000 48.102470 61.980791 
31.203097 96.736652 -0.048000 48.106376 50.942489 
31.657303 93.100876 -0.047000 48.123531 34.145360 
24.012583 96.640649 -0.047000 48.116315 53.466180 
31.071043 99.151123 -0.048000 48.102970 40.688468 
26.162173 108.415661 -0.047000 48.116848 63.537807 
24.122028 98.833073 -0.048000 48.110056 53.163824 
22.815660 89.281127 -0.048000 48.095852 75.877040 
19.690277 104.879877 -0.047000 48.117606 60.234322 
32.723684 100.926829 -0.048000 48.110881 52.468602 
27.003566 88.455278 -0.048000 48.092331 82.166208 
18.252761 98.876436 -0.047000 48.114873 58.267322 
31.427433 100.295596 -0.048000 48.110779 43.073994 
20.086364 99.687914 -0.048000 48.110422 20.210834 
26.196054 105.656971 -0.047000 48.115848 39.393012 
29.856433 106.832160 -0.048000 48.108883 79.434034 
22.733348 97.294361 -0.047000 48.120626 23.269228 
16.326569 101.429857 -0.048000 48.108073 64.719026 
29.032546 100.791549 -0.047000 48.112506 42.002305 
17.427155 93.938917 -0.047000 48.124077 45.328948 
40.848942 96.052612 -0.048000 48.096566 62.156467 
22.309933 94.438097 -0.047000 48.118395 73.354936 
34.106668 106.346137 -0.047000 48.115070 45.253282 
10.515519 109.532768 -0.048000 48.109414 73.243369 
35.347284 99.005981 -0.047000 48.115330 53.490228 
41.306940 95.853310 -0.047000 48.118414 53.780432 
27.833744 103.053117 -0.048000 48.110068 44.866111 
25.313716 97.570949 -0.046000 48.129455 40.859473 
33.502945 99.943555 -0.047000 48.113567 54.682779 
42.672126 102.384615 -0.047000 48.114275 42.278490 
35.019432 104.841295 -0.047000 48.115242 77.066443 
33.146823 102.816621 -0.047000 48.116047 68.451932 
19.675031 104.246639 -0.047000 48.119651 35.003152 
27.745648 97.457767 -0.047000 48.118005 32.851933 
24.785848 103.818898 -0.046000 48.124657 34.323304 
27.258013 92.794371 -0.047000 48.122623 36.021987 
32.351921 102.436202 -0.047000 48.118321 70.302457 
24.435220 104.640837 -0.048000 48.105969 70.302996 
23.356834 102.699978 -0.048000 48.112088 35.771846 
23.154003 104.500741 -0.047000 48.113226 19.952233 
29.933147 94.170480 -0.048000 48.107701 57.935538 
31.651289 104.098520 -0.047000 48.113600 46.810947 
47.781387 100.947204 -0.047000 48.116745 51.326143 
21.028590 94.408069 -0.048000 48.091957 62.761717 
34.460777 103.804757 -0.047000 48.116188 54.043579 
17.015595 100.439025 -0.048000 48.109403 77.094701 
21.070996 108.240608 -0.048000 48.108800 65.630706 
24.854942 108.359336 -0.047000 48.113307 61.718435 
25.256026 93.248872 -0.047000 48.123110 68.488935 
20.824225 103.520213 -0.047000 48.112378 54.986631 
29.002985 104.576046 -0.047000 48.113547 54.310537 
28.102310 91.018961 -0.048000 48.094374 77.986052 
29.637240 89.729995 -0.048000 48.099900 70.433777 
19.407476 93.327726 -0.048000 48.103918 54.739523 
28.736646 97.901483 -0.047000 48.122679 46.791805 
34.159010 103.250945 -0.047000 48.114400 57.307741 
27.650555 102.894593 -0.047000 48.119005 67.568116 
27.926682 100.431444 -0.048000 48.107696 41.489559 
27.905513 93.383899 -0.048000 48.106566 75.568778 
22.772645 100.557606 -0.047000 48.114710 51.558708 
24.442079 112.577436 -0.047000 48.113173 36.570988 
22.936259 99.450729 -0.048000 48.104392 65.547861 
24.722161 100.028766 -0.047000 48.120790 50.157208 
26.092189 98.771872 -0.047000 48.111773 58.757353 
24.535299 93.548079 -0.046000 48.128509 39.334576 
29.101291 97.529754 -0.047000 48.112851 34.457966 
36.646967 95.571708 -0.048000 48.099773 57.192005 
31.781706 101.086713 -0.047000 48.119564 53.207132 
19.408510 111.202565 -0.047000 48.116892 78.082323 
23.215998 103.855355 -0.047000 48.116770 86.291692 
30.413803 90.231092 -0.048000 48.102301 62.367750 
22.031729 101.700013 -0.048000 48.109600 20.148204 
17.957661 106.123392 -0.047000 48.112639 68.471900 
35.572400 97.784587 -0.047000 48.120678 39.524740 
27.239724 93.833242 -0.048000 48.110291 63.814915 
23.718059 100.667008 -0.048000 48.095852 81.126914 
22.811854 100.723368 -0.048000 48.108507 65.430501 
30.658859 95.449129 -0.048000 48.104806 63.010308 
29.046736 104.564518 -0.047000 48.119638 27.453480 
28.647784 94.864266 -0.048000 48.102315 47.900358 
22.870958 95.882882 -0.048000 48.091054 28.096987 
21.764092 102.237357 -0.047000 48.115392 56.901623 
37.477535 89.379454 -0.048000 48.098779 44.870872 
24.963692 99.688660 -0.048000 48.108513 70.420846 
25.547210 108.266659 -0.047000 48.118474 57.381273 
22.674516 111.295131 -0.048000 48.109234 70.727835 
18.252009 98.940603 -0.048000 48.107646 68.262551 
23.824313 107.768435 -0.047000 48.116057 43.111812 
35.331736 102.846366 -0.047000 48.112513 49.339224 
21.713101 100.205074 -0.048000 48.110638 53.627855 
29.040060 94.555568 -0.048000 48.096213 56.159779 
24.118501 105.093560 -0.047000 48.113364 58.210566 
34.488768 95.172159 -0.048000 48.109408 35.782549 
14.570370 95.674380 -0.048000 48.110237 58.909952 
26.499220 103.516277 -0.047000 48.121081 40.727675 
31.046011 100.047383 -0.048000 48.105230 72.569291 
24.592326 92.127631 -0.046000 48.127628 40.849027 
26.154302 101.929326 -0.048000 48.108673 36.886745 
21.327348 93.121055 -0.048000 48.095960 69.057259 
20.960607 99.806710 -0.048000 48.109288 70.649273 
29.098221 95.618080 -0.047000 48.121800 49.122865 
31.870663 95.407591 -0.048000 48.101971 63.644312 
22.490094 96.331740 -0.047000 48.117454 63.809919 
27.006398 98.185506 -0.048000 48.110972 81.328654 
22.295729 107.152963 -0.047000 48.120136 41.154036 
30.115978 96.744828 -0.048000 48.105533 56.989266 
13.042169 107.372509 -0.048000 48.109862 64.167988 
28.562833 93.843402 -0.048000 48.103284 58.322988 
30.716300 92.641371 -0.048000 48.098444 42.638723 
28.676863 101.059584 -0.047000 48.113834 59.481650 
34.448020 96.474438 -0.048000 48.110641 73.274731 
24.125883 104.976700 -0.047000 48.118283 52.426062 
24.260617 93.986072 -0.048000 48.102254 60.645863 
31.459573 100.996635 -0.047000 48.119778 38.307046 
25.288750 93.305109 -0.047000 48.123449 54.529305 
22.995495 93.993246 -0.047000 48.123583 36.805301 
24.812072 93.955750 -0.047000 48.120899 60.904340 
28.553920 97.794869 -0.047000 48.115305 42.865354 
32.516991 96.113147 -0.048000 48.093933 42.379465 
36.441577 97.351705 -0.047000 48.119226 50.466915 
33.081200 86.568259 -0.047000 48.120386 39.216409 
13.217858 106.162297 -0.048000 48.107936 108.372271 
33.543654 106.767957 -0.047000 48.114126 30.782816 
22.666858 100.186557 -0.048000 48.110035 57.459049 
21.559710 94.442735 -0.048000 48.094506 63.251006 
23.855068 106.894309 -0.048000 48.105013 52.033594 
12.268848 101.589184 -0.048000 48.107633 65.507030 
24.107444 89.682593 -0.046000 48.124462 44.229148 
12.030513 100.948572 -0.047000 48.120842 75.683855 
14.811027 102.907719 -0.047000 48.121949 79.744197 
25.873572 101.338346 -0.048000 48.107636 71.651923 
22.869656 92.486537 -0.048000 48.083603 86.596828 
32.753824 107.784129 -0.047000 48.114431 55.810766 
30.274693 92.860438 -0.048000 48.100640 47.762677 
16.632595 103.663326 -0.048000 48.109598 68.319938 
34.550940 97.481354 -0.048000 48.104627 55.938809 
27.851034 104.565207 -0.047000 48.116871 35.932773 
40.131767 89.243741 -0.048000 48.102809 67.940072 
31.056722 101.176422 -0.047000 48.117190 67.339903 
28.430982 105.505508 -0.048000 48.108707 50.469954 
30.289035 101.351488 -0.047000 48.119495 38.317167 
26.696597 101.887537 -0.047000 48.118330 32.146667 
40.235363 92.860426 -0.048000 48.104738 60.691951 
26.350979 93.043378 -0.048000 48.101931 52.462582 
39.428642 95.515948 -0.047000 48.112495 58.752652 
23.796875 95.162366 -0.048000 48.111921 62.014425 
27.851836 92.884274 -0.048000 48.104908 73.505380 
21.615297 95.763621 -0.048000 48.108402 57.205256 
27.104101 100.316401 -0.048000 48.104701 62.348333 
15.948654 102.849080 -0.047000 48.113493 8.062271 
17.646374 93.008116 -0.046000 48.125145 50.042113 
36.263707 103.635047 -0.047000 48.114506 36.220929 
17.924185 92.187769 -0.048000 48.096341 51.577043 
26.358121 102.750313 -0.047000 48.114119 34.796470 
22.873222 100.185459 -0.046000 48.125565 42.318983 
26.668366 99.976536 -0.047000 48.123855 53.193392 
31.491295 101.880927 -0.048000 48.109106 48.859380 
23.190416 90.079284 -0.048000 48.084211 51.331900 
28.471392 98.503734 -0.048000 48.105603 84.705945 
35.999840 100.861031 -0.048000 48.108732 38.317470 
31.523336 94.913082 -0.048000 48.101542 41.136134 
25.793218 93.787280 -0.048000 48.106428 55.520148 
38.175545 107.991356 -0.047000 48.120072 43.033976 
25.378671 101.794249 -0.048000 48.108729 77.763064 
33.985673 105.458242 -0.048000 48.110405 55.800396 
26.498608 103.149050 -0.047000 48.116118 8.030998 
18.141149 100.436294 -0.048000 48.103278 66.257731 
25.482560 88.425029 -0.048000 48.100942 57.628952 
16.386927 100.261687 -0.048000 48.107396 93.831706 
20.936899 107.329222 -0.048000 48.102833 55.289263 
21.422423 107.311612 -0.048000 48.110307 58.616751 
43.648986 111.301182 -0.048000 48.110735 24.905922 
26.207040 95.033541 -0.048000 48.108318 70.282637 
18.424557 93.917888 -0.048000 48.109963 46.145489 
41.200315 102.991845 -0.047000 48.123900 53.516766 
24.387573 103.712352 -0.047000 48.112538 63.164392 
31.465857 93.848743 -0.048000 48.106349 58.880186 
30.613596 98.030698 -0.048000 48.103558 62.200580 
25.037029 97.086398 -0.048000 48.103505 89.297785 
33.366878 102.720837 -0.048000 48.110627 37.771107 
19.580233 103.502464 -0.047000 48.112232 61.405311 
25.838074 89.253366 -0.048000 48.099278 56.985022 
17.082016 100.584388 -0.048000 48.101078 61.228432 
20.223275 108.651842 -0.047000 48.115306 42.202409 
41.065307 96.735724 -0.047000 48.120888 22.529275 
20.563100 102.965598 -0.048000 48.105879 72.043135 
19.689304 94.661517 -0.047000 48.122438 42.953705 
27.435046 98.809099 -0.047000 48.112435 47.669188 
27.255684 92.149179 -0.048000 48.098010 60.462977 
17.073491 103.027809 -0.047000 48.120398 51.216507 
24.027679 91.550388 -0.047000 48.123222 55.121053 
29.822126 104.319224 -0.048000 48.109144 40.966010 
23.561796 96.173440 -0.048000 48.103280 55.308862 
14.477276 90.408523 -0.048000 48.105422 83.002338 
32.070005 106.568505 -0.047000 48.111643 59.446653 
21.014082 106.172775 -0.047000 48.124177 47.374302 
29.725589 105.719137 -0.047000 48.114484 57.652865 
21.211544 105.957237 -0.048000 48.109666 32.640094 
24.139335 94.183665 -0.048000 48.107112 51.130248 
18.030324 101.204042 -0.047000 48.111961 61.484439 
28.292531 102.309362 -0.048000 48.111752 47.379381 
37.026145 105.915668 -0.047000 48.115828 46.772514 
23.241980 99.731618 -0.047000 48.120902 59.161921 
38.913460 103.720926 -0.048000 48.111060 35.270404 
24.843685 95.552645 -0.048000 48.106904 63.907453 
14.041078 105.877005 -0.048000 48.100545 96.671325 
31.291084 105.599590 -0.047000 48.113490 58.878886 
16.575460 94.631648 -0.048000 48.100561 90.439787 
26.957566 105.893958 -0.047000 48.114093 75.657258 
25.835366 109.341026 -0.047000 48.116079 14.669749 
18.086871 98.896618 -0.048000 48.105936 54.906729 
23.416639 101.447656 -0.047000 48.122876 36.143745 
21.224379 106.783012 -0.047000 48.119030 26.762215 
23.681110 93.989109 -0.048000 48.100561 54.181907 
18.600584 95.678332 -0.047000 48.121043 47.755110 
30.702779 102.541314 -0.047000 48.112209 71.447752 
10.177125 107.069243 -0.047000 48.119155 86.030434 
23.983189 99.505325 -0.048000 48.110819 63.697375 
30.247534 101.081903 -0.047000 48.118932 39.734050 
12.443366 105.432935 -0.047000 48.116621 106.427711 
37.151568 101.808251 -0.047000 48.121884 30.075204 
15.076622 111.236624 -0.047000 48.114048 81.448238 
27.155758 92.007346 -0.048000 48.102765 52.051386 
21.850502 88.217370 -0.048000 48.088776 83.207610 
25.954296 99.233252 -0.048000 48.098345 63.481706 
18.120499 94.818265 -0.047000 48.122851 64.506436 
32.901639 101.154204 -0.047000 48.116477 25.995862 
22.109468 100.636367 -0.047000 48.114490 64.531782 
28.042309 93.617688 -0.048000 48.104630 75.350673 
46.981036 101.248253 -0.047000 48.117989 35.222179 
24.770629 105.233061 -0.047000 48.113229 39.910673 
21.290523 94.553900 -0.048000 48.105494 69.199872 
32.803119 92.208979 -0.048000 48.106577 52.148324 
25.572039 89.352559 -0.047000 48.123678 56.533197 
26.920445 105.634926 -0.047000 48.112473 57.750051 
30.542892 95.963137 -0.046000 48.125842 26.852809 
29.385124 97.389409 -0.047000 48.123129 45.528073 
27.859046 105.077911 -0.047000 48.114382 55.447582 
28.424332 100.958495 -0.047000 48.112356 65.271042 
19.569300 101.977401 -0.047000 48.117740 73.923336 
26.430740 102.822973 -0.047000 48.113495 72.765287 
20.956707 95.477722 -0.048000 48.105840 52.894095 
23.518369 109.298710 -0.048000 48.110741 10.250854 
36.491354 104.714883 -0.048000 48.108658 21.470853 
23.732118 100.597022 -0.047000 48.117675 52.353650 
35.168245 105.163809 -0.047000 48.113976 33.429584 
24.688914 97.273963 -0.048000 48.096000 34.589756 
16.994390 99.378760 -0.047000 48.113266 43.582967 
28.465620 92.563590 -0.047000 48.122822 62.025015 
22.050910 106.223819 -0.047000 48.113561 48.290746 
38.953385 93.890316 -0.048000 48.102225 65.463100 
34.034117 92.273533 -0.048000 48.107223 59.372989 
32.318889 104.287789 -0.046000 48.128649 23.849723 
24.991461 95.668419 -0.048000 48.105311 52.331187 
17.122420 97.017498 -0.047000 48.122522 49.576941 
19.486014 86.417793 -0.048000 48.084688 82.504413 
13.674013 97.704471 -0.047000 48.113740 85.013384 
32.517969 100.827542 -0.047000 48.115485 53.813577 
30.154778 95.153552 -0.047000 48.116986 73.508287 
33.347403 106.107749 -0.047000 48.119392 46.390858 
16.592934 92.110158 -0.047000 48.119577 69.028613 
26.908269 102.458259 -0.047000 48.113758 59.077187 
17.855892 100.173660 -0.047000 48.113035 71.103477 
17.401352 101.660157 -0.048000 48.104493 62.419807 
25.411821 92.683703 -0.047000 48.115714 74.786366 
30.553123 91.847506 -0.047000 48.118045 73.430112 
20.513537 103.560683 -0.047000 48.114142 69.309441 
16.249927 105.202922 -0.046000 48.124861 49.554961 
24.727861 101.414278 -0.047000 48.115119 24.475660 
16.952119 107.637117 -0.047000 48.111417 82.608779 
34.982706 89.876416 -0.048000 48.087230 47.672653 
29.565149 92.240268 -0.048000 48.105890 58.414119 
21.899297 104.537293 -0.048000 48.110713 45.224259 
23.657809 103.353576 -0.047000 48.117836 57.437667 
27.077109 93.566095 -0.048000 48.103335 55.420817 
24.979766 104.593493 -0.047000 48.112263 71.498008 
26.137728 104.188501 -0.047000 48.115090 71.315446 
39.193315 102.754638 -0.048000 48.104176 44.743709 
13.482063 110.969566 -0.047000 48.111831 49.350831 
19.735175 101.434716 -0.046000 48.124350 43.816616 
15.329180 100.131474 -0.048000 48.103942 67.812249 
26.927762 99.664672 -0.047000 48.114456 57.708081 
31.080619 100.056795 -0.046000 48.127219 24.511811 
23.884781 107.569726 -0.047000 48.112499 53.774526 
28.360627 101.772506 -0.048000 48.106245 49.778226 
41.268224 102.993303 -0.047000 48.115263 66.215134 
19.273116 111.591442 -0.047000 48.114048 33.038485 
20.166934 94.696780 -0.048000 48.099076 68.197814 
24.598948 97.012282 -0.048000 48.109926 55.207386 
25.710862 89.909638 -0.048000 48.091567 54.120999 
20.868107 95.306633 -0.048000 48.104464 71.982956 
17.352510 93.858045 -0.047000 48.122273 23.689283 
19.186111 90.337274 -0.048000 48.098446 60.467463 
35.966378 102.795640 -0.048000 48.107802 67.003835 
17.175339 102.025912 -0.047000 48.112954 72.567958 
20.197252 89.596035 -0.047000 48.120299 53.907079 
18.846527 95.124860 -0.048000 48.101459 40.155651 
26.263854 106.728589 -0.048000 48.110673 54.907080 
20.288433 104.974910 -0.047000 48.117256 62.958986 
39.333519 102.472456 -0.047000 48.117612 42.024113 
11.968454 93.877200 -0.048000 48.091923 73.638726 
24.211772 105.040247 -0.047000 48.120697 51.248305 
26.711895 96.821138 -0.048000 48.104058 65.876919 
22.330552 103.752101 -0.047000 48.112217 18.194378 
27.541334 96.221799 -0.048000 48.099542 23.004761 
22.533513 94.341115 -0.047000 48.121823 49.721948 
29.246000 100.978793 -0.047000 48.113613 40.389295 
28.766770 100.492409 -0.048000 48.106978 50.633468 
20.859093 99.098605 -0.047000 48.122933 51.185816 
16.256561 106.979356 -0.047000 48.112866 88.979126 
18.986896 95.373558 -0.048000 48.107018 52.468689 
27.993657 90.281882 -0.048000 48.098127 65.284843 
25.185346 101.704615 -0.047000 48.118439 75.312367 
20.520779 104.527045 -0.047000 48.112521 42.050898 
37.663356 105.854270 -0.047000 48.114705 52.960919 
30.569399 104.589204 -0.047000 48.118831 71.305677 
22.063469 101.671970 -0.048000 48.109445 50.522415 
17.055380 102.405895 -0.047000 48.113438 72.865327 
20.341134 104.769451 -0.048000 48.110728 25.634564 
33.747864 100.610312 -0.048000 48.110863 67.639442 
25.300529 93.547065 -0.046000 48.125163 61.742521 
31.967418 105.880341 -0.047000 48.115580 47.449156 
22.445065 101.014704 -0.047000 48.114940 62.909731 
25.280802 103.050082 -0.048000 48.104196 49.623774 
23.080185 102.810494 -0.048000 48.106798 47.734458 
12.874266 105.993271 -0.048000 48.109327 41.376853 
21.709404 109.133165 -0.048000 48.108189 43.123455 
16.035082 94.450410 -0.048000 48.094744 88.280298 
29.101197 91.132560 -0.048000 48.105798 62.119353 
39.039100 88.976722 -0.048000 48.087488 70.681062 
19.579160 95.016411 -0.048000 48.101497 14.328524 
29.178887 97.118201 -0.047000 48.123693 47.035454 
28.162141 96.616849 -0.046000 48.125853 63.803142 
35.504187 104.112256 -0.047000 48.116232 36.231198 
30.401543 102.923567 -0.047000 48.120434 31.347867 
30.730187 102.704382 -0.047000 48.114671 49.365365 
23.791407 93.457284 -0.048000 48.104260 69.843671 
20.924944 103.158992 -0.047000 48.115457 59.919927 
33.328792 97.397229 -0.048000 48.107258 29.733741 
24.683063 109.706636 -0.047000 48.119368 53.751407 
22.945677 102.353933 -0.047000 48.115134 67.496299 
32.475563 98.392934 -0.047000 48.120440 17.009441 
25.339388 106.017816 -0.047000 48.117981 68.833913 
35.567985 99.476846 -0.047000 48.117844 36.463595 
21.125308 92.464394 -0.046000 48.124627 53.129156 
35.274237 101.346772 -0.047000 48.115455 28.909695 
25.590999 102.546173 -0.048000 48.106260 64.460901 
26.304539 98.165190 -0.047000 48.114784 51.240663 
26.844805 107.534412 -0.047000 48.119145 46.942151 
33.615873 104.767772 -0.048000 48.109729 56.198309 
17.298672 95.033853 -0.048000 48.093147 34.438824 
32.921785 94.169139 -0.048000 48.107634 52.017796 
34.176382 111.241824 -0.047000 48.112893 34.513887 
29.966448 105.070884 -0.047000 48.112612 50.761280 
24.852286 101.557000 -0.048000 48.102272 81.799891 
22.190591 99.974654 -0.048000 48.109803 23.752537 
10.528464 90.046146 -0.047000 48.123030 61.829083 
27.715144 104.241308 -0.048000 48.110457 51.123881 
25.860927 101.796577 -0.048000 48.104912 75.522235 
22.315090 93.056359 -0.048000 48.100077 59.151631 
15.638194 103.738399 -0.047000 48.115834 43.096898 
28.477592 93.715454 -0.048000 48.098836 45.771612 
28.334018 98.543540 -0.048000 48.106820 74.352583 
17.605027 103.503284 -0.048000 48.106039 92.724856 
16.694516 93.167453 -0.048000 48.098367 60.234365 
18.737813 97.112650 -0.047000 48.113948 86.527200 
30.764600 104.024145 -0.047000 48.118839 53.198704 
21.588133 105.412754 -0.048000 48.107039 47.102711 
25.660123 96.825671 -0.048000 48.100352 70.994278 
25.932737 98.518273 -0.047000 48.122337 63.548712 
17.595118 95.458632 -0.048000 48.093929 84.860390 
20.256314 104.509103 -0.047000 48.120779 54.694418 
45.020672 104.007474 -0.047000 48.111661 37.855136 
22.863649 115.076120 -0.047000 48.113195 36.369537 
29.024782 100.224941 -0.048000 48.110091 56.356087 
23.437543 107.319058 -0.047000 48.115664 50.426004 
20.647451 102.821266 -0.047000 48.118867 39.725084 
27.472079 96.466337 -0.048000 48.110002 62.950394 
36.016258 100.899703 -0.046000 48.126628 54.762318 
16.225889 103.960293 -0.048000 48.108660 80.346933 
13.333296 100.619636 -0.047000 48.122770 53.082234 
27.628405 99.399276 -0.048000 48.111381 62.438236 
21.602560 90.334776 -0.048000 48.103621 81.627784 
15.785792 105.047387 -0.048000 48.108234 79.228821 
24.520968 98.534349 -0.048000 48.109162 54.488125 
22.355918 98.730335 -0.047000 48.114341 30.376663 
23.370647 105.427985 -0.048000 48.108984 42.884220 
12.285655 101.029159 -0.048000 48.107219 65.395533 
32.062618 98.538956 -0.047000 48.115990 54.521423 
26.842676 103.119511 -0.047000 48.118304 49.137311 
14.453650 98.004378 -0.048000 48.097193 87.316702 
17.764095 102.396100 -0.048000 48.106270 50.658760 
28.126920 104.464631 -0.047000 48.116584 43.224887 
22.785507 105.384876 -0.047000 48.120464 59.989804 
21.388033 104.912532 -0.048000 48.108383 59.829781 
15.848039 107.484289 -0.048000 48.108760 68.774521 
18.359182 110.480946 -0.047000 48.111954 67.228176 
20.158090 101.205386 -0.048000 48.108929 46.569625 
25.169497 86.574975 -0.048000 48.108345 47.963477 
22.993992 103.880736 -0.047000 48.114442 70.023171 
27.197524 96.824645 -0.048000 48.091127 23.016612 
32.924142 100.320611 -0.047000 48.121298 48.012816 
13.725968 98.723870 -0.048000 48.104888 42.310213 
23.772113 102.559690 -0.048000 48.105348 10.291857 
26.629431 93.968198 -0.048000 48.106220 61.877011 
18.798721 100.279948 -0.048000 48.107465 76.030479 
26.024206 89.103209 -0.048000 48.100925 67.087710 
20.962855 97.488277 -0.047000 48.113753 50.614103 
25.169664 98.754731 -0.047000 48.119830 42.984423 
18.439306 101.118938 -0.047000 48.115233 49.668343 
21.889552 91.084663 -0.048000 48.088182 29.821303 
17.596393 106.093228 -0.047000 48.113042 54.364477 
17.867251 113.568343 -0.047000 48.117295 15.918403 
29.871826 100.896304 -0.048000 48.110507 61.437162 
21.450334 102.639981 -0.048000 48.110208 40.893926 
26.287077 106.987125 -0.047000 48.118345 12.641927 
28.864074 95.628026 -0.048000 48.092602 30.975275 
23.626329 96.892938 -0.047000 48.122761 47.171149 
22.286048 106.630629 -0.048000 48.106062 35.996299 
22.801044 96.399164 -0.048000 48.104595 64.731893 
21.833345 98.123602 -0.048000 48.102516 75.540287 
27.880438 103.536255 -0.047000 48.116096 56.776595 
42.430100 91.087353 -0.048000 48.096726 42.538949 
19.391902 108.404533 -0.048000 48.110601 60.167841 
30.039103 108.012049 -0.047000 48.123369 43.591626 
23.907771 100.412642 -0.047000 48.118461 62.026033 
29.491055 97.830214 -0.048000 48.108672 59.635471 
15.789748 101.916406 -0.047000 48.115055 34.222289 
25.292930 100.450106 -0.048000 48.110286 63.736527 
28.545414 100.150011 -0.048000 48.098040 64.037858 
21.342624 102.428628 -0.048000 48.105049 51.466223 
17.777675 90.336555 -0.048000 48.095965 59.178386 
27.464902 102.868926 -0.047000 48.113635 71.292015 
18.274408 106.842982 -0.048000 48.105855 44.610397 
32.137692 101.338027 -0.047000 48.121041 53.226107 
32.733716 101.471209 -0.048000 48.103722 23.212172 
22.988164 95.806171 -0.048000 48.100140 54.761889 
18.143246 101.509687 -0.047000 48.121109 70.471648 
18.323430 99.257920 -0.048000 48.098995 83.257572 
17.653570 94.611876 -0.048000 48.108910 53.056800 
23.975357 103.988463 -0.047000 48.112949 76.856921 
25.898396 101.185627 -0.047000 48.113386 49.905260 
31.305755 99.572169 -0.047000 48.123711 50.996905 
24.924828 112.250707 -0.048000 48.104846 23.872755 
35.324723 94.880510 -0.047000 48.119031 48.029431 
32.504316 101.029668 -0.047000 48.115889 53.540346 
14.354828 97.766789 -0.047000 48.117423 85.834310 
36.632812 88.646660 -0.048000 48.090332 50.852188 
30.826850 99.254549 -0.047000 48.120780 42.560584 
16.439559 107.387180 -0.048000 48.108854 70.989437 
25.544100 101.516715 -0.047000 48.113445 70.541347 
31.165503 104.475528 -0.048000 48.108255 49.977759 
32.427486 105.444119 -0.047000 48.115729 49.057399 
17.410153 95.178584 -0.047000 48.115879 41.072486 
25.940933 96.284527 -0.047000 48.118583 64.697623 
16.144803 87.020982 -0.048000 48.088189 42.650137 
22.911641 104.583185 -0.048000 48.109444 31.800282 
