peris, apos, t_min_relative, r_relative, theta 
28.804880 105.118657 -0.455000 73.407312 43.111943 
14.142898 100.872865 -0.533000 45.572431 92.102604 
17.298005 98.109671 -3.999000 68.596758 54.074900 
12.278259 99.694907 -2.917000 70.734197 63.369734 
15.104395 103.618325 -0.521000 57.142304 45.855671 
23.076197 97.937880 -0.271000 95.381376 54.580365 
12.775037 104.283208 -0.908000 18.686865 50.099411 
21.336950 104.712653 -2.564000 15.622304 67.374249 
14.655420 93.546884 -3.626000 12.998716 69.199019 
15.168378 104.913458 -2.274000 8.489481 57.291269 
21.181736 102.526703 -0.485000 68.866078 34.402474 
8.988886 98.437663 -0.659000 23.055737 66.558496 
9.245353 57.221032 -1.019000 7.243873 21.352009 
24.174751 106.746094 -2.722000 9.244916 35.603144 
21.070583 103.211015 -0.489000 66.356139 38.877369 
16.605268 107.385535 -0.537000 64.232777 32.092948 
17.644404 102.798629 -0.543000 50.579004 57.581878 
20.904927 98.827682 -2.656000 10.490763 42.026881 
10.271753 103.102313 -3.684000 74.365027 47.671668 
17.890801 96.203027 -3.937000 11.369118 31.364127 
8.454368 105.117399 -0.527000 56.163372 79.036349 
20.847262 91.698536 -2.593000 20.135262 57.543649 
26.045535 101.746152 -2.610000 18.666513 62.681606 
12.437721 109.215375 -2.532000 18.507635 45.715907 
14.170595 93.897760 -2.412000 19.340685 38.133642 
16.641667 108.149700 -0.964000 22.798477 58.163595 
17.870782 97.291550 -3.045000 66.461794 48.835118 
18.709459 122.185272 -0.961000 1.811742 31.113966 
19.576573 101.625789 -2.490000 40.219629 57.031317 
13.302041 100.008340 -0.635000 34.543034 47.771424 
22.026893 95.974668 -3.999000 72.384627 58.582369 
15.160608 100.320730 -3.890000 2.585248 26.373192 
16.806651 100.069675 -0.465000 68.373741 36.098320 
21.825422 95.585293 -0.209000 99.632721 37.602430 
21.347864 104.469883 -2.540000 31.113121 45.355522 
19.511704 94.828508 -2.488000 18.053353 57.011991 
14.870706 105.202709 -0.577000 48.703989 54.290801 
15.498620 46.022522 -0.909000 3.153412 50.123049 
5.874654 93.724174 -0.654000 14.112294 97.681464 
10.504257 98.642930 -0.655000 30.572780 35.834333 
14.902814 101.854542 -0.521000 53.205687 57.216899 
22.711473 100.873150 -0.589000 43.260578 62.832912 
14.999084 92.131807 -2.449000 12.943539 46.484958 
15.633650 103.034628 -3.999000 22.565602 35.097538 
14.903239 95.346816 -3.923000 27.969602 22.780387 
9.560753 99.188564 -2.340000 50.763942 57.775331 
29.825512 97.115649 -3.726000 41.781393 60.215069 
4.190576 94.804630 -2.197000 13.773950 97.247093 
15.539306 89.344794 -3.770000 18.951504 75.950452 
16.333372 94.637796 -0.615000 33.361736 49.626715 
16.744711 92.602934 -1.111000 28.385599 44.314870 
16.545726 91.662782 -3.999000 31.056471 57.438606 
41.803056 104.363835 -0.401000 83.045692 35.459673 
9.768693 98.099166 -2.326000 48.018487 73.396465 
22.157067 114.721259 -0.972000 5.681293 50.096801 
26.215965 103.457007 -1.446000 1.615976 17.882525 
16.981170 101.325626 -2.622000 19.337394 60.017608 
30.704066 122.024827 -1.230000 12.950013 17.998790 
12.975682 104.770171 -0.481000 70.391373 62.969188 
9.616895 98.960385 -3.821000 55.453374 34.761391 
6.549174 86.228637 -0.745000 14.366955 42.322646 
32.136974 102.471457 -3.039000 52.981996 54.528880 
22.894397 98.356850 -2.516000 26.117146 89.523150 
13.464082 94.990475 -2.477000 45.342475 75.948388 
4.861892 104.538203 -2.383000 16.928006 94.948784 
28.836593 102.721305 -1.377000 50.530609 51.689161 
12.095739 105.201168 -2.794000 17.141974 17.950233 
21.810365 94.423683 -0.401000 70.291466 43.735878 
19.092673 110.306942 -0.898000 6.061997 64.973275 
30.012560 96.133288 -0.379000 77.039059 60.329140 
17.806962 99.116352 -0.455000 66.537938 55.342331 
8.372460 91.681768 -0.653000 19.896811 41.298629 
24.348966 94.953934 -1.181000 39.392014 65.915282 
26.678408 107.721173 -0.481000 78.427863 40.139440 
27.958658 89.438125 -2.627000 37.132322 51.655766 
19.093398 78.455657 -1.025000 16.493341 42.674751 
21.629622 102.656069 -2.692000 15.763237 41.727125 
22.992131 98.420272 -0.509000 48.160058 73.728135 
8.578732 96.504240 -3.872000 24.288120 42.478759 
21.182957 91.035395 -0.207000 95.629267 43.592213 
8.621672 104.389432 -3.926000 16.037418 30.835912 
6.575484 76.755591 -0.855000 10.413229 54.494317 
28.076532 90.811209 -1.181000 24.678000 58.554376 
22.927288 88.254376 -2.517000 29.041881 53.261189 
18.797578 96.586894 -0.445000 65.122711 59.758008 
22.223890 92.602499 -0.595000 35.199886 60.754984 
22.003163 95.491084 -3.999000 44.027153 49.812080 
12.494562 95.748810 -3.999000 63.282086 73.513321 
12.350043 101.362687 -0.625000 34.357930 39.211329 
16.406231 93.603023 -2.945000 65.345537 79.374615 
22.425096 97.717394 -2.600000 52.356407 33.092762 
10.949849 89.207082 -2.329000 15.808254 51.882792 
22.609511 59.906471 -1.933000 3.326442 36.700264 
7.558969 84.956447 -0.728000 15.004444 67.305421 
15.453207 93.413349 -2.336000 56.754084 29.908570 
16.259505 93.692515 -2.483000 52.034207 68.472289 
23.615777 95.139573 -0.265000 91.814945 42.104143 
20.126447 98.755785 -0.187000 106.174126 40.390548 
8.967688 98.058722 -0.521000 43.613484 41.187596 
13.037689 103.965068 -0.994000 31.628192 66.174021 
16.908154 102.210438 -0.505000 62.629910 54.471024 
20.890639 100.029109 -2.675000 26.032368 68.616405 
18.313842 104.641058 -2.568000 31.307723 52.542971 
23.870476 98.681446 -0.413000 74.013419 54.154941 
13.319301 94.414311 -2.222000 59.016386 73.544051 
20.771938 115.850200 -2.658000 6.828692 36.050023 
21.961783 98.928097 -3.999000 80.767427 33.461601 
6.155463 98.063751 -3.738000 43.225451 39.091380 
17.506008 100.150169 -2.719000 13.901172 47.444660 
31.408076 89.265525 -1.181000 26.581312 68.797653 
15.558210 104.249945 -1.058000 28.477393 40.006724 
16.701865 101.899261 -3.071000 64.904948 41.975615 
32.210778 101.263272 -3.007000 50.183277 51.075052 
15.407269 110.705038 -0.579000 62.125822 35.002410 
20.704176 95.400588 -0.571000 42.157243 51.870908 
15.219442 99.706157 -2.360000 67.981991 58.022393 
19.729708 96.916660 -2.522000 34.520573 68.281048 
16.820118 96.469679 -0.461000 60.537333 44.728367 
16.425210 95.125764 -0.263000 94.147351 43.208702 
22.906142 100.412169 -0.459000 67.404367 60.788943 
21.540481 85.199921 -0.987000 6.866120 78.976562 
15.540596 99.310383 -0.441000 69.477378 22.225845 
24.648601 88.761847 -2.585000 15.140181 48.557499 
18.006025 95.809454 -2.647000 10.577047 54.349440 
14.470610 97.021508 -2.390000 57.647077 30.435563 
13.315384 95.433429 -3.999000 9.904850 50.115288 
15.022285 101.497548 -3.999000 26.260557 63.663561 
12.339300 95.696556 -0.641000 25.937788 60.242033 
23.374691 105.613614 -2.862000 8.677254 30.761800 
19.959526 95.116832 -0.573000 39.309083 58.692893 
17.888189 98.484547 -2.430000 66.661962 29.853409 
27.167593 107.092027 -3.122000 18.437740 17.717993 
15.255282 99.642824 -3.999000 17.536595 54.584500 
23.867570 100.109079 -0.455000 67.639481 39.948279 
12.759450 100.018002 -2.358000 58.018939 70.660339 
19.753555 101.089310 -2.675000 34.789837 69.101587 
16.372263 95.655493 -2.304000 64.371789 60.463653 
10.044922 89.728071 -0.673000 19.023689 60.264945 
16.939947 104.559032 -0.531000 61.354739 33.521608 
9.773567 94.383923 -2.519000 19.685822 35.770628 
11.943952 93.557715 -3.999000 52.461300 70.335403 
13.379170 102.242499 -0.515000 58.333064 43.695191 
18.342023 87.851203 -1.031000 28.336554 68.261807 
27.213087 107.012645 -3.065000 39.994039 29.154013 
15.801127 100.337244 -3.662000 61.177888 37.649054 
18.081972 96.263935 -0.623000 35.445121 65.469704 
10.676912 91.112374 -0.625000 24.164876 54.136744 
8.854143 95.493448 -0.641000 23.802965 50.659622 
20.614540 104.253423 -0.623000 43.689782 57.884403 
28.009887 108.141032 -1.056000 10.121308 42.229324 
24.936682 103.469724 -2.650000 23.148479 49.505108 
19.875311 102.096420 -3.999000 53.070461 42.682374 
20.279969 98.016823 -0.455000 63.202101 67.617162 
13.216088 100.548414 -0.703000 29.676635 49.944103 
18.300266 128.558738 -0.992000 8.827002 41.213869 
15.873884 100.751357 -2.899000 45.283861 21.378056 
16.458734 105.700351 -3.999000 45.579368 42.461906 
11.333028 101.463708 -0.543000 45.016502 66.381444 
6.866955 91.826180 -0.749000 15.213378 21.822795 
19.845558 95.343118 -3.996000 64.362149 68.236197 
18.341870 91.301156 -3.596000 1.146390 49.325855 
7.409271 100.138711 -3.966000 31.031014 11.343986 
20.998266 94.413512 -2.671000 20.624475 48.129185 
32.004618 96.526111 -3.143000 3.197106 21.950878 
12.417624 102.835401 -0.503000 60.325772 72.999706 
18.784785 96.656224 -0.491000 51.936221 54.589508 
20.141522 102.878710 -0.517000 60.007719 41.991815 
15.296160 46.668038 -1.007000 2.997552 22.063756 
13.210060 103.144916 -0.511000 60.521369 42.580166 
13.408223 123.565635 -0.898000 8.802406 54.693904 
16.369299 91.966333 -2.501000 33.295850 53.184441 
17.189266 91.845970 -2.366000 35.383570 62.853243 
21.904470 114.736627 -0.974000 4.582582 53.616483 
5.782560 93.217980 -0.655000 18.101687 58.621953 
15.215995 99.139600 -2.318000 69.285004 56.258951 
28.734862 106.627919 -1.064000 11.506595 55.304438 
19.974780 101.346320 -0.461000 70.078709 53.513965 
10.242073 93.219316 -0.607000 22.675919 77.137520 
15.627402 117.865297 -0.946000 11.767981 35.563982 
12.397712 95.119401 -0.303000 89.212025 47.484831 
15.957167 102.601655 -3.999000 46.019389 58.959757 
12.699022 98.287474 -0.485000 57.747390 60.146142 
21.874757 110.370244 -2.674000 22.673910 43.444456 
16.574431 101.758123 -2.959000 32.822834 30.957959 
9.758055 96.321631 -0.637000 27.011072 50.212365 
6.734908 99.688673 -3.972000 17.329775 76.074585 
10.885477 132.599425 -0.916000 7.856691 24.694328 
9.729230 104.196880 -0.553000 47.034956 74.911420 
18.764661 96.573423 -0.469000 59.377350 51.854249 
21.446374 97.310465 -0.607000 40.623119 48.561901 
4.516109 92.061179 -0.691000 14.752440 49.351155 
7.349918 102.075426 -0.535000 51.197718 57.105200 
12.593147 100.518423 -3.999000 10.424823 75.353908 
33.089358 99.761800 -0.331000 87.221244 48.171165 
12.674987 96.999723 -0.639000 28.368623 58.455573 
9.616751 100.160247 -0.645000 21.366554 71.468293 
16.485673 92.468746 -2.553000 17.238091 46.888560 
10.524983 102.144617 -0.543000 46.277399 50.770793 
16.923861 100.176961 -0.457000 65.761503 58.727067 
14.445357 99.843745 -3.943000 17.974751 49.831120 
22.136179 97.489988 -0.455000 62.794360 59.437393 
22.283613 100.954447 -0.485000 61.770785 35.330816 
16.921730 96.695141 -0.463000 57.993054 67.555108 
17.833746 96.916795 -0.667000 33.492321 56.378735 
13.663444 92.064676 -3.397000 3.950696 23.572962 
14.261108 110.950851 -2.916000 9.531664 24.067754 
20.256358 97.236616 -0.239000 97.552119 21.671048 
15.708358 101.752515 -2.586000 34.215015 37.685861 
16.422855 100.295339 -2.598000 37.304740 39.471754 
19.899931 98.993081 -2.991000 39.764600 37.766733 
22.520164 99.716165 -0.381000 82.614809 34.234285 
33.891706 98.953857 -0.435000 64.940913 59.784725 
26.439441 95.601470 -2.600000 39.746745 56.880660 
15.713992 106.664729 -0.527000 66.278715 45.670136 
4.961144 171.392870 -0.894000 2.784270 28.668750 
18.861739 97.104553 -2.336000 71.639409 60.638892 
14.289190 98.893209 -0.709000 28.419264 53.313159 
28.331683 104.472795 -2.772000 23.027322 28.201637 
23.122378 108.725272 -2.676000 15.079867 53.761075 
10.645574 85.996082 -0.603000 19.361819 63.766181 
20.802057 99.367555 -0.661000 40.510937 52.671034 
21.887094 97.334608 -3.999000 53.902334 37.426280 
18.031278 96.936549 -2.905000 50.021899 18.469703 
13.889962 86.832116 -2.222000 18.780245 73.079351 
4.922879 89.509772 -0.619000 16.154480 68.987558 
4.622339 102.073390 -2.047000 22.747354 18.475747 
21.851384 106.735232 -0.503000 70.235282 40.424258 
25.204154 104.951363 -2.756000 11.067222 35.181823 
15.119862 93.474346 -2.629000 23.966685 21.954868 
17.591860 100.498007 -3.646000 57.486315 73.498314 
18.110964 108.434404 -2.650000 29.445508 59.296041 
15.742622 59.294183 -1.960000 7.595962 21.230449 
14.613509 99.610311 -0.319000 89.575651 63.275262 
15.622967 100.287101 -0.645000 34.286887 49.295248 
15.856160 101.951478 -0.527000 53.712923 49.900063 
11.827660 103.999821 -0.519000 58.981572 34.736109 
13.237552 94.708098 -2.284000 59.649720 27.939557 
27.422354 109.773530 -0.527000 72.669139 30.065854 
19.183924 103.615171 -0.501000 65.800466 54.910854 
7.145800 92.898197 -0.607000 17.859430 97.197832 
18.713631 96.760248 -2.627000 8.233979 32.495750 
9.817487 100.031452 -0.842000 16.987841 58.644167 
15.807037 90.096917 -2.240000 51.703946 52.386238 
16.885450 98.238050 -0.443000 67.378081 59.262666 
20.447270 100.388790 -2.789000 32.672547 60.944497 
12.890592 94.911661 -2.893000 70.317342 44.771458 
16.480499 98.757491 -2.390000 67.394189 40.000634 
21.507490 101.030603 -0.375000 83.431133 31.726631 
14.872101 96.734654 -2.492000 31.062449 46.305528 
12.280340 95.281036 -3.748000 8.591321 76.613621 
10.436273 125.644623 -2.420000 5.738356 33.278292 
7.158189 97.558259 -3.999000 46.469377 41.752234 
19.098886 98.410109 -0.465000 64.285479 32.331012 
15.496188 98.654651 -3.998000 63.229942 47.456479 
11.196795 100.293891 -2.426000 49.425965 51.148408 
4.106008 90.546785 -0.641000 12.571997 98.904367 
11.602037 100.023364 -0.513000 54.617173 29.897636 
17.418568 100.105765 -3.999000 17.679188 13.857387 
10.683712 100.890009 -0.543000 42.939452 59.212009 
8.211844 93.801183 -0.681000 20.092486 63.701313 
8.743881 96.837584 -0.633000 21.138710 92.468692 
18.264302 92.624519 -2.503000 45.698067 61.091131 
21.923182 92.393308 -2.368000 63.277170 48.469997 
21.209076 98.973339 -2.475000 23.382157 66.803531 
20.375031 103.878646 -3.999000 58.505506 31.533352 
24.747453 112.607463 -2.777000 11.077119 70.048596 
15.286252 97.402797 -3.687000 6.558580 33.380221 
11.623597 94.593775 -3.761000 27.782749 75.042039 
23.145942 101.741468 -0.477000 63.472705 35.072847 
19.521618 94.912696 -3.809000 27.947437 57.812592 
15.398625 98.705675 -3.999000 16.240424 69.756918 
21.436603 92.512040 -2.521000 16.836076 58.417394 
20.736752 98.712731 -0.429000 71.074041 63.787324 
24.808676 108.270319 -2.757000 23.441406 37.206686 
20.292033 102.849371 -0.521000 57.213370 59.751282 
6.692074 100.490111 -0.643000 18.142104 86.684472 
14.389046 100.881861 -0.709000 26.016446 76.364362 
16.446789 107.285820 -0.930000 18.486264 51.836037 
10.051046 142.314254 -0.934000 7.301904 43.506897 
18.409247 98.593857 -3.994000 15.706756 16.647360 
16.384858 170.924513 -0.964000 4.189035 36.991031 
15.427345 119.704159 -0.924000 10.127116 27.165864 
19.799880 105.244397 -0.908000 18.222616 85.759173 
12.202235 102.575965 -0.493000 63.977381 78.578124 
15.983438 89.508244 -2.561000 2.923945 28.426276 
15.520078 102.314440 -2.927000 33.757808 31.455108 
29.366186 93.689338 -3.264000 54.613864 51.892075 
6.972358 96.323178 -0.657000 20.175366 70.419029 
25.784956 100.084491 -0.401000 77.060415 30.871297 
17.707573 86.512792 -0.960000 1.358402 12.588858 
32.830792 112.396397 -3.151000 8.295419 32.651893 
18.747887 91.887948 -1.147000 24.268239 35.224708 
15.070006 103.234108 -0.906000 19.959168 49.916950 
22.759702 98.704597 -0.489000 57.669348 53.354061 
15.324732 96.429444 -2.296000 65.584354 40.812428 
8.470255 108.915871 -2.434000 15.430421 31.476749 
14.047353 103.272890 -0.305000 95.914571 18.740599 
20.201331 88.768789 -1.101000 26.056279 46.175595 
21.552072 97.673490 -2.767000 39.729398 39.042763 
15.129279 102.270437 -0.523000 56.057640 39.952044 
15.831908 100.005903 -0.507000 52.940616 60.111487 
12.884597 102.290367 -3.999000 67.765408 34.187264 
4.116812 91.890186 -0.637000 14.022825 96.771884 
14.484765 103.861937 -3.999000 42.601574 43.185238 
19.558677 94.787740 -0.623000 36.023228 54.568598 
9.711339 112.841712 -0.960000 9.784267 15.008434 
17.408562 103.052237 -2.502000 25.756931 41.036082 
11.766598 104.118314 -3.998000 60.784925 15.744266 
8.427919 97.608660 -0.493000 50.790143 54.204615 
11.115764 106.695211 -2.508000 21.703087 45.175252 
31.430403 100.370362 -2.622000 35.362773 50.891320 
13.697139 103.794266 -2.139000 61.551292 18.548981 
14.446759 114.530756 -0.914000 12.409682 44.296493 
14.701952 197.250806 -0.956000 4.330672 23.159458 
14.285672 94.728933 -1.059000 17.521932 81.865979 
18.737932 99.708018 -3.780000 43.098323 64.534470 
16.508934 72.874773 -2.593000 4.470079 36.826423 
16.096217 106.614605 -1.010000 22.838720 30.497143 
13.637796 101.279269 -2.362000 67.146124 66.124500 
22.946613 98.957349 -2.406000 43.836197 48.329901 
10.657049 96.112585 -2.372000 43.832479 26.740796 
17.027330 100.985467 -3.922000 33.447407 51.742772 
7.964210 101.944130 -0.525000 52.780179 73.694550 
28.764757 99.798433 -0.389000 79.799039 37.395417 
25.137088 97.467472 -2.642000 16.225109 53.536291 
17.012682 97.739244 -0.637000 35.657844 55.580173 
27.399796 96.388439 -0.413000 71.717429 45.863302 
10.788970 100.363121 -3.984000 53.371256 55.827616 
32.444452 112.949338 -1.192000 8.463205 14.182972 
11.461916 107.069580 -3.891000 44.414374 21.294539 
17.846947 99.330048 -0.619000 40.830929 37.673269 
12.481178 92.002538 -3.786000 28.635675 55.310702 
17.275112 106.964875 -0.521000 64.270246 32.723646 
19.353540 86.053551 -1.097000 16.744216 36.102858 
4.105701 93.153118 -0.655000 12.632036 97.891057 
12.545509 93.086777 -0.621000 27.203945 54.777500 
17.332954 99.883621 -3.999000 40.596495 76.185501 
14.802576 105.636609 -2.548000 26.151550 38.016696 
14.145478 97.331061 -0.575000 32.930107 58.166742 
25.969551 100.857206 -0.489000 56.953698 59.745992 
14.795894 94.743644 -0.473000 51.167438 53.934685 
10.456680 97.815919 -0.687000 27.465845 37.399711 
7.818918 97.960720 -3.827000 9.826122 35.153238 
19.193976 97.125522 -0.461000 60.410915 34.705866 
27.233434 88.935758 -3.751000 0.474214 22.684540 
12.247354 86.597594 -2.241000 22.956313 78.837048 
6.843696 98.247576 -2.954000 76.656657 19.385822 
12.235970 102.099292 -3.986000 61.445777 10.361925 
12.523357 102.188460 -0.509000 60.268060 64.248103 
19.800389 100.728681 -2.763000 18.831200 37.812401 
8.596684 102.331118 -0.589000 32.634241 91.375341 
20.387585 100.129916 -2.999000 42.871307 38.038462 
16.512810 101.539071 -3.999000 17.211535 35.775048 
24.945677 86.734123 -1.079000 28.168567 69.100975 
12.579635 95.822928 -0.667000 29.115456 34.014921 
24.817355 93.394135 -0.539000 43.512263 64.968857 
6.346027 102.736220 -3.787000 37.190734 23.230321 
19.740609 97.652918 -2.585000 23.367968 72.612113 
11.763977 101.552574 -0.519000 51.684481 55.528907 
21.553304 99.858067 -0.509000 52.773380 65.133817 
15.714517 100.356988 -0.523000 51.019899 57.346810 
6.791563 103.355252 -2.416000 17.418090 44.345203 
22.374428 95.600907 -3.820000 18.110091 65.311834 
18.566033 103.511856 -0.495000 66.578475 32.160962 
21.206769 98.001115 -2.759000 22.832493 56.525441 
27.128645 94.399353 -0.231000 94.381344 28.892561 
8.203730 100.133469 -0.647000 22.397911 66.238529 
16.935720 101.516561 -0.463000 68.896279 51.499981 
10.630008 93.663562 -0.693000 23.250848 65.342643 
16.741475 97.415312 -0.429000 65.982902 44.553122 
15.594458 95.038168 -0.475000 51.470124 49.068793 
20.856838 98.220411 -3.816000 36.055714 45.230953 
23.119228 98.610933 -0.489000 54.193820 61.523035 
12.755647 97.865613 -3.860000 18.626332 51.754905 
26.926928 110.835231 -2.791000 15.506720 47.440473 
12.833128 98.280636 -2.526000 32.052649 24.294695 
25.437199 93.282936 -3.999000 68.854862 63.457544 
9.573268 102.093255 -0.509000 59.582673 40.084322 
17.733134 100.139828 -0.527000 51.136333 71.727755 
13.575907 94.036811 -3.999000 48.192587 26.774817 
8.528633 93.405905 -0.676000 17.247692 78.779461 
17.199809 98.329841 -2.598000 34.492139 17.474240 
3.180623 97.357084 -1.992000 15.358736 32.202518 
22.330469 98.169853 -0.453000 61.292591 34.463275 
13.490739 98.400339 -3.999000 57.127612 58.456850 
17.456197 97.923855 -0.499000 50.161384 55.915123 
8.970954 95.577065 -2.515000 30.210139 45.506171 
27.510322 106.671077 -2.997000 27.010302 50.771959 
11.815576 103.873500 -2.408000 64.443624 43.497025 
14.400949 103.035632 -3.999000 30.616930 67.425079 
25.676799 103.428018 -2.608000 16.920806 51.789013 
13.197183 99.323623 -0.463000 66.368982 33.653040 
15.813774 93.972208 -2.254000 67.185828 36.316011 
10.509233 98.712167 -2.555000 25.169837 75.468340 
16.817392 101.863198 -0.499000 59.924292 66.607164 
11.602454 102.959806 -0.549000 44.419173 56.718511 
25.714759 100.542440 -0.459000 65.146872 54.600323 
16.020860 94.787000 -0.557000 30.092763 76.177984 
26.754681 107.339302 -0.463000 77.314450 54.530862 
33.186735 100.507537 -0.403000 77.101556 50.230147 
12.919027 108.557753 -2.540000 68.303135 43.837983 
8.112336 101.098186 -3.566000 23.798365 16.404840 
3.678191 96.995992 -2.265000 10.989160 108.869455 
2.756137 23.398321 -0.922000 0.428080 74.700418 
10.006146 99.961815 -2.478000 37.080974 48.361706 
23.099674 104.190145 -0.481000 66.802326 44.157293 
13.742191 103.895040 -3.999000 15.498751 36.123449 
6.163800 84.875034 -0.849000 9.304251 38.608735 
9.136899 89.093519 -0.719000 17.289843 60.269694 
8.710929 106.625518 -0.527000 61.603959 54.951161 
27.056588 95.302034 -0.371000 75.913314 54.024285 
18.353449 104.306622 -0.489000 67.842506 35.274346 
11.460554 101.529818 -0.521000 52.362484 50.945150 
9.951457 93.937291 -3.999000 27.751605 50.555250 
10.352742 76.612816 -0.781000 14.252214 43.417052 
12.703886 100.507636 -3.998000 59.444039 50.859282 
14.099515 95.852820 -3.940000 16.326255 28.568123 
24.518968 95.867088 -0.489000 48.221375 78.304420 
20.571023 89.192224 -3.310000 44.670773 55.535971 
21.379399 95.427320 -3.999000 58.740022 55.346199 
13.797639 97.617028 -0.481000 56.904923 48.238894 
21.082024 106.563203 -2.648000 8.280296 58.629813 
20.580154 94.741482 -0.409000 68.922310 49.310805 
25.758569 100.974063 -0.425000 72.237358 8.719989 
15.113879 107.802082 -2.181000 62.281220 17.313592 
18.067632 97.802267 -3.999000 21.076801 52.728303 
9.728815 106.149953 -2.361000 14.280370 42.280431 
14.503433 135.491222 -0.858000 5.803609 50.983681 
11.823710 93.909758 -0.697000 23.525162 59.967608 
16.144359 94.007443 -0.643000 32.535884 59.595783 
14.111971 89.621544 -0.675000 26.516176 34.922154 
18.419034 105.118848 -2.712000 7.657048 46.483807 
29.126046 97.733814 -2.733000 19.022069 65.295212 
15.416493 99.932355 -3.999000 13.602550 33.922668 
21.143618 100.571973 -2.695000 43.284949 62.890804 
16.257130 98.969331 -3.999000 78.433090 61.420019 
12.084626 99.451175 -2.422000 3.732337 31.752521 
23.802693 94.039211 -2.653000 27.001028 73.434042 
12.026490 94.110930 -2.573000 16.501540 30.973887 
7.542842 101.834670 -2.479000 21.738283 69.241751 
19.685411 94.748685 -2.500000 17.601773 56.304085 
7.641974 102.031902 -2.090000 51.296269 39.856043 
17.869903 96.807203 -2.817000 24.022760 23.806701 
16.717270 96.888521 -2.322000 68.437086 38.304868 
6.146988 89.320485 -0.631000 13.794375 66.932859 
15.598630 107.165858 -0.545000 59.168107 29.666525 
19.359172 93.190983 -2.322000 60.487732 60.789291 
19.588234 92.455381 -3.759000 7.104267 49.011078 
17.897158 95.083972 -2.989000 65.183384 47.716362 
22.341780 94.581384 -1.036000 5.793046 68.588088 
9.480518 106.587745 -0.529000 59.519947 77.260336 
12.676140 96.003635 -2.961000 73.960684 56.744567 
18.003597 101.622580 -3.999000 94.157911 32.321823 
19.079847 85.535688 -1.043000 16.077682 59.630917 
10.364725 104.668687 -0.545000 51.123032 55.338245 
29.560534 90.216884 -3.118000 7.492737 28.346914 
18.930355 103.235319 -0.914000 17.469412 33.149198 
13.492073 100.481283 -0.503000 52.635106 47.531032 
19.940416 98.494052 -3.999000 75.206054 26.163912 
10.628025 89.592718 -0.661000 19.708229 65.363951 
14.178463 100.884830 -2.905000 57.640688 37.801508 
23.325016 93.768384 -2.601000 14.305360 57.170535 
16.414249 114.187663 -0.966000 16.969703 53.736606 
16.289935 103.460514 -2.716000 32.396754 30.505601 
